insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
2019-05-01T01:03:44Z,SEVILLA,MADRID,2019-05-25T09:40:00Z,2019-05-25T12:23:00Z,AVE,61.45,Preferente,Promo
2019-05-02T01:11:01Z,MADRID,PONFERRADA,2019-05-21T12:20:00Z,2019-05-21T18:52:00Z,LD-MD,34.35,Turista con enlace,Promo +
2019-04-12T13:15:19Z,MADRID,BARCELONA,2019-05-03T16:00:00Z,2019-05-03T18:30:00Z,AVE,NA,Turista,Flexible
2019-04-23T00:05:05Z,MADRID,SEVILLA,2019-05-13T08:00:00Z,2019-05-13T10:32:00Z,AVE,76.3,Turista,Flexible
2019-04-14T23:25:12Z,BARCELONA,MADRID,2019-05-24T15:00:00Z,2019-05-24T17:45:00Z,AVE,107.7,Turista,Flexible
2019-04-15T13:10:19Z,MADRID,BARCELONA,2019-05-06T11:30:00Z,2019-05-06T14:40:00Z,AVE,107.7,Turista,Flexible
2019-04-22T00:29:34Z,MADRID,VALENCIA,2019-05-08T09:40:00Z,2019-05-08T11:24:00Z,AVE,39.45,Turista,Promo
2019-04-22T17:04:51Z,MADRID,SEVILLA,2019-05-05T17:00:00Z,2019-05-05T19:38:00Z,AVE,76.3,Turista,Flexible
2019-04-30T09:15:02Z,SEVILLA,MADRID,2019-05-24T11:45:00Z,2019-05-24T14:17:00Z,AVE,60.3,Turista,Promo
2019-04-23T07:43:49Z,MADRID,PONFERRADA,2019-05-21T17:30:00Z,2019-05-21T21:33:00Z,ALVIA,33.5,Turista,Promo
2019-04-18T12:45:08Z,MADRID,VALENCIA,2019-05-13T16:55:00Z,2019-05-13T21:58:00Z,AVE-LD,39.25,Turista con enlace,Promo
2019-04-16T23:36:40Z,MADRID,BARCELONA,2019-05-08T11:30:00Z,2019-05-08T14:40:00Z,AVE,85.1,Turista,Promo
2019-05-02T17:18:19Z,BARCELONA,MADRID,2019-05-03T12:50:00Z,2019-05-03T15:45:00Z,AVE-TGV,107.7,Turista,Flexible
2019-04-15T18:26:57Z,MADRID,VALENCIA,2019-05-31T12:40:00Z,2019-05-31T14:20:00Z,AVE,51.15,Turista,Promo
2019-04-21T05:21:23Z,VALENCIA,MADRID,2019-05-29T09:00:00Z,2019-05-29T11:33:00Z,ALVIA,35.5,Turista,Promo
2019-04-18T00:30:10Z,MADRID,VALENCIA,2019-05-17T09:10:00Z,2019-05-17T10:58:00Z,AVE,45.3,Turista,Promo
2019-04-24T19:02:10Z,MADRID,PONFERRADA,2019-05-20T14:40:00Z,2019-05-20T18:33:00Z,AVE-MD,38.75,Turista con enlace,Promo +
2019-04-12T17:19:59Z,SEVILLA,MADRID,2019-05-07T12:40:00Z,2019-05-07T15:23:00Z,AVE,NA,Turista,Promo
2019-05-07T15:46:00Z,MADRID,BARCELONA,2019-05-22T06:10:00Z,2019-05-22T08:40:00Z,AVE,75.4,Turista,Promo
2019-04-13T12:03:42Z,MADRID,BARCELONA,2019-05-20T16:00:00Z,2019-05-20T18:30:00Z,AVE,88.95,Turista,Promo
2019-04-20T20:27:45Z,SEVILLA,MADRID,2019-05-01T15:45:00Z,2019-05-01T18:15:00Z,AVE,53.4,Turista,Promo
2019-04-20T10:45:32Z,MADRID,BARCELONA,2019-05-22T14:30:00Z,2019-05-22T17:21:00Z,AVE,66.75,Turista,Promo
2019-04-19T17:26:14Z,MADRID,SEVILLA,2019-05-19T11:00:00Z,2019-05-19T13:32:00Z,AVE,60.3,Turista,Promo
2019-05-04T07:21:33Z,SEVILLA,MADRID,2019-05-25T12:18:00Z,2019-05-25T14:56:00Z,ALVIA,NA,Turista,Promo
2019-04-16T22:18:35Z,BARCELONA,MADRID,2019-05-27T06:05:00Z,2019-05-27T09:15:00Z,AVE,75.4,Turista,Promo
2019-05-09T15:02:02Z,BARCELONA,MADRID,2019-05-14T18:25:00Z,2019-05-14T20:55:00Z,AVE,127.1,Turista,Flexible
2019-04-22T12:25:09Z,SEVILLA,MADRID,2019-05-12T11:45:00Z,2019-05-12T14:17:00Z,AVE,101.5,Preferente,Promo
2019-04-24T02:05:54Z,MADRID,SEVILLA,2019-05-06T09:00:00Z,2019-05-06T11:38:00Z,AVE,NA,Turista,Flexible
2019-04-26T23:46:59Z,BARCELONA,MADRID,2019-05-02T08:00:00Z,2019-05-02T11:10:00Z,AVE,85.1,Turista,Promo
2019-04-19T05:04:09Z,MADRID,SEVILLA,2019-05-08T15:00:00Z,2019-05-08T17:21:00Z,AVE,53.4,Turista,Promo
